3,8878	203,1694	3: Linkskurve Standardseitenhalter	-2,6528
7,6392	219,1541	3: Linkskurve Standardseitenhalter	-4,3831
10,1993	209,9517	3: Linkskurve Standardseitenhalter	-2,9908
13,3268	313,0870	3: Linkskurve Standardseitenhalter	-3,5753
			
