3,2374	oo	2: Rechter Standardseitenhalter	0,0000
7,2959	oo	1: Linker Standardseitenhalter	0,0000
8,5680	oo	3: Linkskurve Standardseitenhalter	0,0000
11,5322	oo	2: Rechter Standardseitenhalter	0,0000
			
