2,7452	oo	4: Rechtskurve Standardseitenhalter	0,0000
3,1785	-303,0303	4: Rechtskurve Standardseitenhalter	0,0000
10,2138	383,4356	3: Linkskurve Standardseitenhalter	-3,7643
15,3171	708,7172	3: Linkskurve Standardseitenhalter	-1,5814
			
