2,8535	oo	1: Linker Standardseitenhalter	0,0000
4,1774	-285,7143	4: Rechtskurve Standardseitenhalter	0,0000
7,1018	oo	1: Linker Standardseitenhalter	0,0000
11,0087	oo	2: Rechter Standardseitenhalter	0,0000
15,0137	oo	1: Linker Standardseitenhalter	0,0000
			
