1,6437	326,4773	5: Linke Ausfädelung	-2,8934
3,0307	326,4773	3: Linkskurve Standardseitenhalter	-2,8705
7,5396	576,0369	3: Linkskurve Standardseitenhalter	-1,5756
11,7488	434,2162	3: Linkskurve Standardseitenhalter	-2,5783
			
